"Device: BTH-1208LS"
"Serial Number: 1CA5AEE"
"Channel Count: 2"
"Sample Count: 16674"
"Start Time: 03/08/2018 3:31:58.246 PM"
"Scan Rate: 500"
"Sample","Date/Time","Position (V)","Température (V)"
"2364","03/08/2018 3:32:02.974 PM","3.234432528726760","-0.004639745340683"
"2365","03/08/2018 3:32:02.976 PM","3.197802490787580","-0.004639745340683"
"2366","03/08/2018 3:32:02.978 PM","3.183150475611910","-0.007570148445666"
"2367","03/08/2018 3:32:02.980 PM","3.305250602075830","-0.003662944305688"
"2368","03/08/2018 3:32:02.982 PM","3.300366597017270","-0.005616546375677"
"2369","03/08/2018 3:32:02.984 PM","3.290598586900160","-0.005128145858180"
"2370","03/08/2018 3:32:02.986 PM","3.261294556548820","-0.004151344823185"
"2371","03/08/2018 3:32:02.988 PM","3.222222516080360","-0.005128145858180"
"2372","03/08/2018 3:32:02.990 PM","3.183150475611910","-0.005128145858180"
"2373","03/08/2018 3:32:02.992 PM","3.231990526197480","-0.005128145858180"
"2374","03/08/2018 3:32:02.994 PM","3.327228624839340","-0.003662944305688"
"2375","03/08/2018 3:32:02.996 PM","3.302808599546550","-0.004639745340683"
"2376","03/08/2018 3:32:02.998 PM","3.268620564136650","-0.004151344823185"
"2377","03/08/2018 3:32:03.000 PM","3.236874531256040","-0.004639745340683"
"2378","03/08/2018 3:32:03.002 PM","3.192918485729020","-0.004639745340683"
"2379","03/08/2018 3:32:03.004 PM","3.249084543902430","-0.003662944305688"
"2380","03/08/2018 3:32:03.006 PM","3.315018612192940","-0.005616546375677"
"2381","03/08/2018 3:32:03.008 PM","3.290598586900160","-0.004151344823185"
"2382","03/08/2018 3:32:03.010 PM","3.266178561607380","-0.005616546375677"
"2383","03/08/2018 3:32:03.012 PM","3.227106521138920","-0.005128145858180"
"2384","03/08/2018 3:32:03.014 PM","3.180708473082630","-0.003662944305688"
"2385","03/08/2018 3:32:03.016 PM","3.224664518609640","-0.004639745340683"
"2386","03/08/2018 3:32:03.018 PM","3.312576609663670","-0.005128145858180"
"2387","03/08/2018 3:32:03.020 PM","3.293040589429440","-0.005616546375677"
"2388","03/08/2018 3:32:03.022 PM","3.263736559078100","-0.004639745340683"
"2389","03/08/2018 3:32:03.024 PM","3.229548523668200","-0.005616546375677"
"2390","03/08/2018 3:32:03.026 PM","3.190476483199750","-0.005616546375677"
"2391","03/08/2018 3:32:03.028 PM","3.229548523668200","-0.005128145858180"
"2392","03/08/2018 3:32:03.030 PM","3.324786622310060","-0.004639745340683"
"2393","03/08/2018 3:32:03.032 PM","3.302808599546550","-0.004639745340683"
"2394","03/08/2018 3:32:03.034 PM","3.280830576783050","-0.004639745340683"
"2395","03/08/2018 3:32:03.036 PM","3.239316533785310","-0.005128145858180"
"2396","03/08/2018 3:32:03.038 PM","3.200244493316860","-0.005616546375677"
"2397","03/08/2018 3:32:03.040 PM","3.212454505963250","-0.003662944305688"
"2398","03/08/2018 3:32:03.042 PM","3.290598586900160","-0.004151344823185"
"2399","03/08/2018 3:32:03.044 PM","3.305250602075830","-0.006104946893174"
"2400","03/08/2018 3:32:03.046 PM","3.283272579312320","-0.005128145858180"
"2401","03/08/2018 3:32:03.048 PM","3.251526546431710","-0.005616546375677"
"2402","03/08/2018 3:32:03.050 PM","3.212454505963250","-0.005616546375677"
"2403","03/08/2018 3:32:03.052 PM","3.173382465494800","-0.005616546375677"
"2404","03/08/2018 3:32:03.054 PM","3.256410551490260","-0.005616546375677"
"2405","03/08/2018 3:32:03.056 PM","3.319902617251500","-0.005128145858180"
"2406","03/08/2018 3:32:03.058 PM","3.297924594487990","-0.005616546375677"
"2407","03/08/2018 3:32:03.060 PM","3.268620564136650","-0.004639745340683"
"2408","03/08/2018 3:32:03.062 PM","3.227106521138920","-0.005128145858180"
"2409","03/08/2018 3:32:03.064 PM","3.183150475611910","-0.004639745340683"
"2410","03/08/2018 3:32:03.066 PM","3.239316533785310","-0.005128145858180"
"2411","03/08/2018 3:32:03.068 PM","3.315018612192940","-0.005128145858180"
"2412","03/08/2018 3:32:03.070 PM","3.302808599546550","-0.005616546375677"
"2413","03/08/2018 3:32:03.072 PM","3.268620564136650","-0.005616546375677"
"2414","03/08/2018 3:32:03.074 PM","3.229548523668200","-0.004639745340683"
"2415","03/08/2018 3:32:03.076 PM","3.180708473082630","-0.005128145858180"
"2416","03/08/2018 3:32:03.078 PM","3.266178561607380","-0.005128145858180"
"2417","03/08/2018 3:32:03.080 PM","3.302808599546550","-0.006104946893174"
"2418","03/08/2018 3:32:03.082 PM","3.285714581841600","-0.005128145858180"
"2419","03/08/2018 3:32:03.084 PM","3.239316533785310","-0.004639745340683"
"2420","03/08/2018 3:32:03.086 PM","3.202686495846140","-0.004151344823185"
"2421","03/08/2018 3:32:03.088 PM","3.241758536314590","-0.005616546375677"
"2422","03/08/2018 3:32:03.090 PM","3.322344619780780","-0.005128145858180"
"2423","03/08/2018 3:32:03.092 PM","3.293040589429440","-0.005616546375677"
"2424","03/08/2018 3:32:03.094 PM","3.263736559078100","-0.005128145858180"
"2425","03/08/2018 3:32:03.096 PM","3.234432528726760","-0.005616546375677"
"2426","03/08/2018 3:32:03.098 PM","3.195360488258300","-0.006593347410671"
"2427","03/08/2018 3:32:03.100 PM","3.183150475611910","-0.005616546375677"
"2428","03/08/2018 3:32:03.102 PM","3.293040589429440","-0.004639745340683"
"2429","03/08/2018 3:32:03.104 PM","3.297924594487990","-0.005616546375677"
"2430","03/08/2018 3:32:03.106 PM","3.280830576783050","-0.004151344823185"
"2431","03/08/2018 3:32:03.108 PM","3.244200538843870","-0.004151344823185"
"2432","03/08/2018 3:32:03.110 PM","3.207570500904690","-0.004639745340683"
"2433","03/08/2018 3:32:03.112 PM","3.168498460436240","-0.004639745340683"
"2434","03/08/2018 3:32:03.114 PM","3.285714581841600","-0.004639745340683"
"2435","03/08/2018 3:32:03.116 PM","3.307692604605110","-0.005128145858180"
"2436","03/08/2018 3:32:03.118 PM","3.290598586900160","-0.005616546375677"
"2437","03/08/2018 3:32:03.120 PM","3.261294556548820","-0.005128145858180"
"2438","03/08/2018 3:32:03.122 PM","3.224664518609640","-0.005616546375677"
"2439","03/08/2018 3:32:03.124 PM","3.188034480670470","-0.004639745340683"
"2440","03/08/2018 3:32:03.126 PM","3.246642541373150","-0.005128145858180"
"2441","03/08/2018 3:32:03.128 PM","3.310134607134390","-0.005616546375677"
"2442","03/08/2018 3:32:03.130 PM","3.283272579312320","-0.005616546375677"
"2443","03/08/2018 3:32:03.132 PM","3.244200538843870","-0.005616546375677"
"2444","03/08/2018 3:32:03.134 PM","3.212454505963250","-0.006104946893174"
"2445","03/08/2018 3:32:03.136 PM","3.173382465494800","-0.005128145858180"
"2446","03/08/2018 3:32:03.138 PM","3.246642541373150","-0.006593347410671"
"2447","03/08/2018 3:32:03.140 PM","3.307692604605110","-0.003174543788191"
"2448","03/08/2018 3:32:03.142 PM","3.293040589429440","-0.004639745340683"
"2449","03/08/2018 3:32:03.144 PM","3.266178561607380","-0.006593347410671"
"2450","03/08/2018 3:32:03.146 PM","3.227106521138920","-0.004151344823185"
"2451","03/08/2018 3:32:03.148 PM","3.190476483199750","-0.004639745340683"
"2452","03/08/2018 3:32:03.150 PM","3.229548523668200","-0.004639745340683"
"2453","03/08/2018 3:32:03.152 PM","3.327228624839340","-0.005616546375677"
"2454","03/08/2018 3:32:03.154 PM","3.300366597017270","-0.003662944305688"
"2455","03/08/2018 3:32:03.156 PM","3.258852554019540","-0.004151344823185"
"2456","03/08/2018 3:32:03.158 PM","3.222222516080360","-0.005616546375677"
"2457","03/08/2018 3:32:03.160 PM","3.175824468024080","-0.005128145858180"
"2458","03/08/2018 3:32:03.162 PM","3.258852554019540","-0.004639745340683"
"2459","03/08/2018 3:32:03.164 PM","3.312576609663670","-0.005616546375677"
"2460","03/08/2018 3:32:03.166 PM","3.283272579312320","-0.005616546375677"
"2461","03/08/2018 3:32:03.168 PM","3.241758536314590","-0.005128145858180"
"2462","03/08/2018 3:32:03.170 PM","3.212454505963250","-0.006104946893174"
"2463","03/08/2018 3:32:03.172 PM","3.185592478141190","-0.005128145858180"
"2464","03/08/2018 3:32:03.174 PM","3.263736559078100","-0.003662944305688"
"2465","03/08/2018 3:32:03.176 PM","3.312576609663670","-0.005128145858180"
"2466","03/08/2018 3:32:03.178 PM","3.295482591958720","-0.005128145858180"
"2467","03/08/2018 3:32:03.180 PM","3.263736559078100","-0.004639745340683"
"2468","03/08/2018 3:32:03.182 PM","3.227106521138920","-0.005616546375677"
"2469","03/08/2018 3:32:03.184 PM","3.180708473082630","-0.006104946893174"
"2470","03/08/2018 3:32:03.186 PM","3.258852554019540","-0.004639745340683"
"2471","03/08/2018 3:32:03.188 PM","3.310134607134390","-0.005616546375677"
"2472","03/08/2018 3:32:03.190 PM","3.290598586900160","-0.006593347410671"
"2473","03/08/2018 3:32:03.192 PM","3.256410551490260","-0.005128145858180"
"2474","03/08/2018 3:32:03.194 PM","3.210012503433970","-0.004639745340683"
"2475","03/08/2018 3:32:03.196 PM","3.173382465494800","-0.005616546375677"
"2476","03/08/2018 3:32:03.198 PM","3.256410551490260","-0.005128145858180"
"2477","03/08/2018 3:32:03.200 PM","3.310134607134390","-0.006593347410671"
"2478","03/08/2018 3:32:03.202 PM","3.288156584370880","-0.005616546375677"
"2479","03/08/2018 3:32:03.204 PM","3.246642541373150","-0.005128145858180"
"2480","03/08/2018 3:32:03.206 PM","3.210012503433970","-0.004639745340683"
"2481","03/08/2018 3:32:03.208 PM","3.166056457906960","-0.004639745340683"
"2482","03/08/2018 3:32:03.210 PM","3.278388574253770","-0.005616546375677"
"2483","03/08/2018 3:32:03.212 PM","3.307692604605110","-0.004639745340683"
"2484","03/08/2018 3:32:03.214 PM","3.273504569195210","-0.004151344823185"
"2485","03/08/2018 3:32:03.216 PM","3.231990526197480","-0.005128145858180"
"2486","03/08/2018 3:32:03.218 PM","3.183150475611910","-0.005128145858180"
"2487","03/08/2018 3:32:03.220 PM","3.258852554019540","-0.005128145858180"
"2488","03/08/2018 3:32:03.222 PM","3.315018612192940","-0.004639745340683"
"2489","03/08/2018 3:32:03.224 PM","3.295482591958720","-0.005128145858180"
"2490","03/08/2018 3:32:03.226 PM","3.258852554019540","-0.005128145858180"
"2491","03/08/2018 3:32:03.228 PM","3.224664518609640","-0.006593347410671"
"2492","03/08/2018 3:32:03.230 PM","3.188034480670470","-0.005128145858180"
"2493","03/08/2018 3:32:03.232 PM","3.246642541373150","-0.004639745340683"
"2494","03/08/2018 3:32:03.234 PM","3.327228624839340","-0.005616546375677"
"2495","03/08/2018 3:32:03.236 PM","3.302808599546550","-0.006104946893174"
"2496","03/08/2018 3:32:03.238 PM","3.268620564136650","-0.005616546375677"
"2497","03/08/2018 3:32:03.240 PM","3.231990526197480","-0.006593347410671"
"2498","03/08/2018 3:32:03.242 PM","3.192918485729020","-0.006593347410671"
"2499","03/08/2018 3:32:03.244 PM","3.246642541373150","-0.005616546375677"
"2500","03/08/2018 3:32:03.246 PM","3.310134607134390","-0.006104946893174"
"2501","03/08/2018 3:32:03.248 PM","3.293040589429440","-0.005616546375677"
"2502","03/08/2018 3:32:03.250 PM","3.256410551490260","-0.005128145858180"
"2503","03/08/2018 3:32:03.252 PM","3.222222516080360","-0.005616546375677"
"2504","03/08/2018 3:32:03.254 PM","3.175824468024080","-0.005616546375677"
"2505","03/08/2018 3:32:03.256 PM","3.258852554019540","-0.005128145858180"
"2506","03/08/2018 3:32:03.258 PM","3.302808599546550","-0.006593347410671"
"2507","03/08/2018 3:32:03.260 PM","3.283272579312320","-0.005128145858180"
"2508","03/08/2018 3:32:03.262 PM","3.246642541373150","-0.005616546375677"
"2509","03/08/2018 3:32:03.264 PM","3.207570500904690","-0.005128145858180"
"2510","03/08/2018 3:32:03.266 PM","3.170940462965520","-0.005616546375677"
"2511","03/08/2018 3:32:03.268 PM","3.283272579312320","-0.004639745340683"
"2512","03/08/2018 3:32:03.270 PM","3.305250602075830","-0.005128145858180"
"2513","03/08/2018 3:32:03.272 PM","3.278388574253770","-0.005616546375677"
"2514","03/08/2018 3:32:03.274 PM","3.244200538843870","-0.005616546375677"
"2515","03/08/2018 3:32:03.276 PM","3.210012503433970","-0.005128145858180"
"2516","03/08/2018 3:32:03.278 PM","3.168498460436240","-0.005128145858180"
"2517","03/08/2018 3:32:03.280 PM","3.283272579312320","-0.005616546375677"
"2518","03/08/2018 3:32:03.282 PM","3.312576609663670","-0.005128145858180"
"2519","03/08/2018 3:32:03.284 PM","3.290598586900160","-0.005616546375677"
"2520","03/08/2018 3:32:03.286 PM","3.253968548960980","-0.004639745340683"
"2521","03/08/2018 3:32:03.288 PM","3.214896508492530","-0.004639745340683"
"2522","03/08/2018 3:32:03.290 PM","3.175824468024080","-0.006104946893174"
"2523","03/08/2018 3:32:03.292 PM","3.275946571724490","-0.005128145858180"
"2524","03/08/2018 3:32:03.294 PM","3.302808599546550","-0.006104946893174"
"2525","03/08/2018 3:32:03.296 PM","3.290598586900160","-0.005128145858180"
"2526","03/08/2018 3:32:03.298 PM","3.258852554019540","-0.005616546375677"
"2527","03/08/2018 3:32:03.300 PM","3.212454505963250","-0.005128145858180"
"2528","03/08/2018 3:32:03.302 PM","3.168498460436240","-0.003662944305688"
"2529","03/08/2018 3:32:03.304 PM","3.302808599546550","-0.006104946893174"
"2530","03/08/2018 3:32:03.306 PM","3.305250602075830","-0.004639745340683"
"2531","03/08/2018 3:32:03.308 PM","3.278388574253770","-0.006593347410671"
"2532","03/08/2018 3:32:03.310 PM","3.246642541373150","-0.004639745340683"
"2533","03/08/2018 3:32:03.312 PM","3.214896508492530","-0.005128145858180"
"2534","03/08/2018 3:32:03.314 PM","3.173382465494800","-0.006104946893174"
"2535","03/08/2018 3:32:03.316 PM","3.246642541373150","-0.004639745340683"
"2536","03/08/2018 3:32:03.318 PM","3.307692604605110","-0.005616546375677"
"2537","03/08/2018 3:32:03.320 PM","3.288156584370880","-0.004639745340683"
"2538","03/08/2018 3:32:03.322 PM","3.253968548960980","-0.005128145858180"
"2539","03/08/2018 3:32:03.324 PM","3.207570500904690","-0.004639745340683"
"2540","03/08/2018 3:32:03.326 PM","3.168498460436240","-0.004639745340683"
"2541","03/08/2018 3:32:03.328 PM","3.293040589429440","-0.005128145858180"
"2542","03/08/2018 3:32:03.330 PM","3.305250602075830","-0.005128145858180"
"2543","03/08/2018 3:32:03.332 PM","3.280830576783050","-0.005616546375677"
"2544","03/08/2018 3:32:03.334 PM","3.253968548960980","-0.004639745340683"
"2545","03/08/2018 3:32:03.336 PM","3.231990526197480","-0.006104946893174"
"2546","03/08/2018 3:32:03.338 PM","3.188034480670470","-0.006593347410671"
"2547","03/08/2018 3:32:03.340 PM","3.207570500904690","-0.004639745340683"
"2548","03/08/2018 3:32:03.342 PM","3.324786622310060","-0.004639745340683"
"2549","03/08/2018 3:32:03.344 PM","3.300366597017270","-0.005616546375677"
"2550","03/08/2018 3:32:03.346 PM","3.273504569195210","-0.004639745340683"
"2551","03/08/2018 3:32:03.348 PM","3.231990526197480","-0.004639745340683"
"2552","03/08/2018 3:32:03.350 PM","3.190476483199750","-0.005128145858180"
"2553","03/08/2018 3:32:03.352 PM","3.224664518609640","-0.004639745340683"
"2554","03/08/2018 3:32:03.354 PM","3.327228624839340","-0.005128145858180"
"2555","03/08/2018 3:32:03.356 PM","3.295482591958720","-0.005616546375677"
"2556","03/08/2018 3:32:03.358 PM","3.263736559078100","-0.004639745340683"
"2557","03/08/2018 3:32:03.360 PM","3.214896508492530","-0.004639745340683"
"2558","03/08/2018 3:32:03.362 PM","3.188034480670470","-0.004639745340683"
"2559","03/08/2018 3:32:03.364 PM","3.246642541373150","-0.005128145858180"
"2560","03/08/2018 3:32:03.366 PM","3.307692604605110","-0.005616546375677"
"2561","03/08/2018 3:32:03.368 PM","3.288156584370880","-0.005128145858180"
"2562","03/08/2018 3:32:03.370 PM","3.256410551490260","-0.005128145858180"
"2563","03/08/2018 3:32:03.372 PM","3.222222516080360","-0.005616546375677"
"2564","03/08/2018 3:32:03.374 PM","3.178266470553350","-0.004639745340683"
"2565","03/08/2018 3:32:03.376 PM","3.266178561607380","-0.003662944305688"
"2566","03/08/2018 3:32:03.378 PM","3.312576609663670","-0.004151344823185"
"2567","03/08/2018 3:32:03.380 PM","3.290598586900160","-0.006593347410671"
"2568","03/08/2018 3:32:03.382 PM","3.241758536314590","-0.005616546375677"
"2569","03/08/2018 3:32:03.384 PM","3.202686495846140","-0.005616546375677"
"2570","03/08/2018 3:32:03.386 PM","3.163614455377680","-0.006593347410671"
"2571","03/08/2018 3:32:03.388 PM","3.319902617251500","-0.006593347410671"
"2572","03/08/2018 3:32:03.390 PM","3.297924594487990","-0.005128145858180"
"2573","03/08/2018 3:32:03.392 PM","3.268620564136650","-0.006104946893174"
"2574","03/08/2018 3:32:03.394 PM","3.239316533785310","-0.006104946893174"
"2575","03/08/2018 3:32:03.396 PM","3.195360488258300","-0.005616546375677"
"2576","03/08/2018 3:32:03.398 PM","3.202686495846140","-0.005616546375677"
"2577","03/08/2018 3:32:03.400 PM","3.312576609663670","-0.005128145858180"
"2578","03/08/2018 3:32:03.402 PM","3.288156584370880","-0.004151344823185"
"2579","03/08/2018 3:32:03.404 PM","3.258852554019540","-0.006593347410671"
"2580","03/08/2018 3:32:03.406 PM","3.224664518609640","-0.005128145858180"
"2581","03/08/2018 3:32:03.408 PM","3.175824468024080","-0.004639745340683"
"2582","03/08/2018 3:32:03.410 PM","3.273504569195210","-0.004639745340683"
"2583","03/08/2018 3:32:03.412 PM","3.307692604605110","-0.004639745340683"
"2584","03/08/2018 3:32:03.414 PM","3.285714581841600","-0.006104946893174"
"2585","03/08/2018 3:32:03.416 PM","3.246642541373150","-0.005616546375677"
"2586","03/08/2018 3:32:03.418 PM","3.214896508492530","-0.005128145858180"
"2587","03/08/2018 3:32:03.420 PM","3.170940462965520","-0.004639745340683"
"2588","03/08/2018 3:32:03.422 PM","3.258852554019540","-0.005616546375677"
"2589","03/08/2018 3:32:03.424 PM","3.307692604605110","-0.004639745340683"
"2590","03/08/2018 3:32:03.426 PM","3.290598586900160","-0.005616546375677"
"2591","03/08/2018 3:32:03.428 PM","3.258852554019540","-0.005128145858180"
"2592","03/08/2018 3:32:03.430 PM","3.224664518609640","-0.006593347410671"
"2593","03/08/2018 3:32:03.432 PM","3.190476483199750","-0.004151344823185"
"2594","03/08/2018 3:32:03.434 PM","3.234432528726760","-0.005128145858180"
"2595","03/08/2018 3:32:03.436 PM","3.305250602075830","-0.005128145858180"
"2596","03/08/2018 3:32:03.438 PM","3.307692604605110","-0.004639745340683"
"2597","03/08/2018 3:32:03.440 PM","3.290598586900160","-0.005616546375677"
"2598","03/08/2018 3:32:03.442 PM","3.266178561607380","-0.004639745340683"
"2599","03/08/2018 3:32:03.444 PM","3.234432528726760","-0.005616546375677"
"2600","03/08/2018 3:32:03.446 PM","3.197802490787580","-0.005616546375677"
"2601","03/08/2018 3:32:03.448 PM","3.173382465494800","-0.004639745340683"
"2602","03/08/2018 3:32:03.450 PM","3.275946571724490","-0.004151344823185"
"2603","03/08/2018 3:32:03.452 PM","3.300366597017270","-0.006104946893174"
"2604","03/08/2018 3:32:03.454 PM","3.273504569195210","-0.006104946893174"
"2605","03/08/2018 3:32:03.456 PM","3.234432528726760","-0.005616546375677"
"2606","03/08/2018 3:32:03.458 PM","3.197802490787580","-0.004639745340683"
"2607","03/08/2018 3:32:03.460 PM","3.168498460436240","-0.003662944305688"
"2608","03/08/2018 3:32:03.462 PM","3.271062566665930","-0.005616546375677"
"2609","03/08/2018 3:32:03.464 PM","3.319902617251500","-0.005616546375677"
"2610","03/08/2018 3:32:03.466 PM","3.293040589429440","-0.004639745340683"
"2611","03/08/2018 3:32:03.468 PM","3.266178561607380","-0.004639745340683"
"2612","03/08/2018 3:32:03.470 PM","3.224664518609640","-0.005128145858180"
"2613","03/08/2018 3:32:03.472 PM","3.190476483199750","-0.005128145858180"
"2614","03/08/2018 3:32:03.474 PM","3.244200538843870","-0.006104946893174"
"2615","03/08/2018 3:32:03.476 PM","3.312576609663670","-0.004639745340683"
"2616","03/08/2018 3:32:03.478 PM","3.293040589429440","-0.004639745340683"
"2617","03/08/2018 3:32:03.480 PM","3.263736559078100","-0.004639745340683"
"2618","03/08/2018 3:32:03.482 PM","3.234432528726760","-0.005616546375677"
"2619","03/08/2018 3:32:03.484 PM","3.192918485729020","-0.006104946893174"
"2620","03/08/2018 3:32:03.486 PM","3.234432528726760","-0.004639745340683"
"2621","03/08/2018 3:32:03.488 PM","3.324786622310060","-0.004639745340683"
"2622","03/08/2018 3:32:03.490 PM","3.300366597017270","-0.005128145858180"
"2623","03/08/2018 3:32:03.492 PM","3.266178561607380","-0.004639745340683"
"2624","03/08/2018 3:32:03.494 PM","3.229548523668200","-0.005616546375677"
"2625","03/08/2018 3:32:03.496 PM","3.185592478141190","-0.006593347410671"
"2626","03/08/2018 3:32:03.498 PM","3.263736559078100","-0.005616546375677"
"2627","03/08/2018 3:32:03.500 PM","3.305250602075830","-0.004639745340683"
"2628","03/08/2018 3:32:03.502 PM","3.288156584370880","-0.006593347410671"
"2629","03/08/2018 3:32:03.504 PM","3.251526546431710","-0.004639745340683"
"2630","03/08/2018 3:32:03.506 PM","3.214896508492530","-0.004151344823185"
"2631","03/08/2018 3:32:03.508 PM","3.178266470553350","-0.004151344823185"
"2632","03/08/2018 3:32:03.510 PM","3.283272579312320","-0.005616546375677"
"2633","03/08/2018 3:32:03.512 PM","3.310134607134390","-0.005128145858180"
"2634","03/08/2018 3:32:03.514 PM","3.278388574253770","-0.005616546375677"
"2635","03/08/2018 3:32:03.516 PM","3.244200538843870","-0.005128145858180"
"2636","03/08/2018 3:32:03.518 PM","3.202686495846140","-0.006104946893174"
"2637","03/08/2018 3:32:03.520 PM","3.173382465494800","-0.005616546375677"
"2638","03/08/2018 3:32:03.522 PM","3.288156584370880","-0.005128145858180"
"2639","03/08/2018 3:32:03.524 PM","3.302808599546550","-0.005128145858180"
"2640","03/08/2018 3:32:03.526 PM","3.278388574253770","-0.005128145858180"
"2641","03/08/2018 3:32:03.528 PM","3.244200538843870","-0.006104946893174"
"2642","03/08/2018 3:32:03.530 PM","3.188034480670470","-0.005128145858180"
"2643","03/08/2018 3:32:03.532 PM","3.183150475611910","-0.005128145858180"
"2644","03/08/2018 3:32:03.534 PM","3.297924594487990","-0.005128145858180"
"2645","03/08/2018 3:32:03.536 PM","3.307692604605110","-0.004639745340683"
"2646","03/08/2018 3:32:03.538 PM","3.283272579312320","-0.005128145858180"
"2647","03/08/2018 3:32:03.540 PM","3.244200538843870","-0.006104946893174"
"2648","03/08/2018 3:32:03.542 PM","3.202686495846140","-0.004639745340683"
"2649","03/08/2018 3:32:03.544 PM","3.190476483199750","-0.004151344823185"
"2650","03/08/2018 3:32:03.546 PM","3.324786622310060","-0.005128145858180"
"2651","03/08/2018 3:32:03.548 PM","3.302808599546550","-0.006104946893174"
"2652","03/08/2018 3:32:03.550 PM","3.268620564136650","-0.004639745340683"
"2653","03/08/2018 3:32:03.552 PM","3.229548523668200","-0.005616546375677"
"2654","03/08/2018 3:32:03.554 PM","3.188034480670470","-0.005616546375677"
"2655","03/08/2018 3:32:03.556 PM","3.234432528726760","-0.004639745340683"
"2656","03/08/2018 3:32:03.558 PM","3.329670627368610","-0.005616546375677"
"2657","03/08/2018 3:32:03.560 PM","3.297924594487990","-0.005616546375677"
"2658","03/08/2018 3:32:03.562 PM","3.278388574253770","-0.003662944305688"
"2659","03/08/2018 3:32:03.564 PM","3.236874531256040","-0.005128145858180"
"2660","03/08/2018 3:32:03.566 PM","3.200244493316860","-0.005128145858180"
"2661","03/08/2018 3:32:03.568 PM","3.163614455377680","-0.004639745340683"
"2662","03/08/2018 3:32:03.570 PM","3.295482591958720","-0.005128145858180"
"2663","03/08/2018 3:32:03.572 PM","3.305250602075830","-0.005128145858180"
"2664","03/08/2018 3:32:03.574 PM","3.280830576783050","-0.004151344823185"
"2665","03/08/2018 3:32:03.576 PM","3.234432528726760","-0.005616546375677"
"2666","03/08/2018 3:32:03.578 PM","3.197802490787580","-0.004151344823185"
"2667","03/08/2018 3:32:03.580 PM","3.217338511021810","-0.005128145858180"
"2668","03/08/2018 3:32:03.582 PM","3.302808599546550","-0.005128145858180"
"2669","03/08/2018 3:32:03.584 PM","3.297924594487990","-0.005128145858180"
"2670","03/08/2018 3:32:03.586 PM","3.275946571724490","-0.004639745340683"
"2671","03/08/2018 3:32:03.588 PM","3.241758536314590","-0.005616546375677"
"2672","03/08/2018 3:32:03.590 PM","3.195360488258300","-0.005616546375677"
"2673","03/08/2018 3:32:03.592 PM","3.219780513551090","-0.005128145858180"
"2674","03/08/2018 3:32:03.594 PM","3.322344619780780","-0.006593347410671"
"2675","03/08/2018 3:32:03.596 PM","3.302808599546550","-0.004639745340683"
"2676","03/08/2018 3:32:03.598 PM","3.266178561607380","-0.005128145858180"
"2677","03/08/2018 3:32:03.600 PM","3.231990526197480","-0.006104946893174"
"2678","03/08/2018 3:32:03.602 PM","3.192918485729020","-0.004639745340683"
"2679","03/08/2018 3:32:03.604 PM","3.163614455377680","-0.005128145858180"
"2680","03/08/2018 3:32:03.606 PM","3.307692604605110","-0.005128145858180"
"2681","03/08/2018 3:32:03.608 PM","3.297924594487990","-0.006593347410671"
"2682","03/08/2018 3:32:03.610 PM","3.273504569195210","-0.004639745340683"
"2683","03/08/2018 3:32:03.612 PM","3.229548523668200","-0.006104946893174"
"2684","03/08/2018 3:32:03.614 PM","3.200244493316860","-0.006104946893174"
"2685","03/08/2018 3:32:03.616 PM","3.217338511021810","-0.003662944305688"
"2686","03/08/2018 3:32:03.618 PM","3.305250602075830","-0.004639745340683"
"2687","03/08/2018 3:32:03.620 PM","3.310134607134390","-0.006104946893174"
"2688","03/08/2018 3:32:03.622 PM","3.285714581841600","-0.005128145858180"
"2689","03/08/2018 3:32:03.624 PM","3.258852554019540","-0.003662944305688"
"2690","03/08/2018 3:32:03.626 PM","3.224664518609640","-0.004151344823185"
"2691","03/08/2018 3:32:03.628 PM","3.183150475611910","-0.006104946893174"
"2692","03/08/2018 3:32:03.630 PM","3.231990526197480","-0.005128145858180"
"2693","03/08/2018 3:32:03.632 PM","3.315018612192940","-0.003662944305688"
"2694","03/08/2018 3:32:03.634 PM","3.300366597017270","-0.004639745340683"
"2695","03/08/2018 3:32:03.636 PM","3.278388574253770","-0.006593347410671"
"2696","03/08/2018 3:32:03.638 PM","3.241758536314590","-0.005128145858180"
"2697","03/08/2018 3:32:03.640 PM","3.212454505963250","-0.007570148445666"
"2698","03/08/2018 3:32:03.642 PM","3.170940462965520","-0.004151344823185"
"2699","03/08/2018 3:32:03.644 PM","3.253968548960980","-0.004151344823185"
"2700","03/08/2018 3:32:03.646 PM","3.324786622310060","-0.004151344823185"
"2701","03/08/2018 3:32:03.648 PM","3.302808599546550","-0.005616546375677"
"2702","03/08/2018 3:32:03.650 PM","3.268620564136650","-0.006104946893174"
"2703","03/08/2018 3:32:03.652 PM","3.236874531256040","-0.004639745340683"
"2704","03/08/2018 3:32:03.654 PM","3.202686495846140","-0.004151344823185"
"2705","03/08/2018 3:32:03.656 PM","3.166056457906960","-0.005616546375677"
"2706","03/08/2018 3:32:03.658 PM","3.288156584370880","-0.006104946893174"
"2707","03/08/2018 3:32:03.660 PM","3.302808599546550","-0.005616546375677"
"2708","03/08/2018 3:32:03.662 PM","3.275946571724490","-0.004639745340683"
"2709","03/08/2018 3:32:03.664 PM","3.231990526197480","-0.004639745340683"
"2710","03/08/2018 3:32:03.666 PM","3.180708473082630","-0.005616546375677"
